Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpSuccess,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LagragianMultiplier,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-248.6858380844029,0.917469782498882,81.09595633809035,0.0,1,20000,40,0.012115277349948883,0.0,0.00029925,537.5858388949044,0.3554603196810224,-0.020298896756397466,15.073529481887817,28.15133786201477,43.22486853599548,-1.0600089694889903e-07,-5.149841442175784e-09
-228.39226441794762,0.8621212121212121,78.99261363636363,0.0,2,40000,40,0.01107711624354124,0.0,0.0002985,434.16343054469627,0.4376046665861637,-0.017474294523708522,15.87798285484314,29.766409397125244,45.6443932056427,-2.2602081983791322e-08,9.58442658571812e-09
-222.6343808016973,0.914,84.19133333333335,0.0,3,60000,40,0.01046419981867075,0.0,0.00029775,417.42271450380736,0.256197120093658,-0.016961868235707295,18.778530597686768,29.016486167907715,47.79501795768738,-5.187988350030537e-08,5.125999624766564e-09
-246.51879829780066,0.8319004524886879,95.85565610859727,0.0,4,80000,40,0.011378226801753044,0.0,0.000297,452.78442435928537,0.30943432476819505,-0.019961745973198993,16.96295928955078,30.72095036506653,47.68391036987305,0.0,2.336502102906479e-09
-256.99300869619907,0.8473262032085561,103.57994652406417,0.0,5,100000,40,0.012727444991469383,0.0,0.00029625,397.31047580091257,0.33344080134094517,-0.022061103303906437,15.87947416305542,36.9111762046814,52.79065155982971,1.3303756318805426e-08,1.907348723406699e-09
-205.51974486254588,1.1768398268398264,87.13874458874459,0.0,6,120000,40,0.014713101089000702,0.0,0.0002955,468.64815319882166,0.4490762740102467,-0.022144247257206706,19.192123889923096,29.746732473373413,48.93885779380798,-9.894370656127194e-09,-2.336502102906479e-09
-213.99409876825482,1.0828703703703706,94.17476851851852,0.0,7,140000,40,0.015155122615396976,0.0,0.00029475000000000004,424.727553012703,0.47045754451021743,-0.02444092038321851,19.600512981414795,29.05414891242981,48.65466332435608,-2.2888184680880386e-09,1.7642974858844696e-09
-185.99593380755186,1.1082969432314411,85.06310043668121,0.0,8,160000,40,0.016528446227312088,0.0,0.00029400000000000004,443.33905953998806,0.5649574203758583,-0.026210733736412823,20.204691410064697,34.50545907020569,54.7101526260376,1.1634826435624745e-08,3.8146971692576415e-10
-197.08743983034125,0.9818604651162792,96.04465116279071,0.0,9,180000,40,0.018520865589380264,0.0,0.00029325000000000005,377.08577161619934,0.3514131814170676,-0.028731278667857876,20.391839027404785,29.50932240486145,49.90116238594055,-4.959106458812812e-09,-2.574920721087892e-09
-143.80788545403732,1.06875,74.30808823529412,0.0,10,200000,40,0.018116610124707222,0.0,0.00029250000000000006,442.5959726526767,0.5567709301162181,-0.02879716399998133,22.56817388534546,35.9531946182251,58.52136969566345,3.3855438452690123e-09,5.149841442175784e-09
-146.25327607049624,0.8577551020408163,77.51326530612245,0.0,11,220000,39,0.020374605432152748,0.0,0.00029175000000000007,401.5981028159692,0.32969680314485184,-0.029429319122786846,21.598878383636475,28.14255928993225,49.74143886566162,-9.250641141989036e-09,-2.00271599304358e-09
-148.9297246879312,1.1385542168674698,82.20502008032128,0.0,12,240000,35,0.02035117894411087,0.0,0.0002910000000000001,385.2409630608171,0.5193110099645032,-0.029015393846855243,17.897852659225464,26.476109743118286,44.373963594436646,3.6239624634504253e-09,-1.59740443095302e-09
-121.21391373415779,1.0428308823529413,69.57591911764706,0.0,13,260000,35,0.02071547321975231,0.0,0.0002902500000000001,373.30548256844764,0.5855702942604398,-0.029236487843766538,16.82281994819641,27.196460723876953,44.01928210258484,-1.678466787780053e-08,1.8119812317252126e-09
-150.7718286115287,1.0147916666666668,89.50645833333334,0.0,14,280000,26,0.02023385651409626,0.0,0.0002895000000000001,367.37462147951356,0.4665795180514934,-0.02799652817175282,18.40152072906494,24.075392484664917,42.47691464424133,1.1634826435624745e-08,-1.8119812317252126e-09
-107.30628696729967,1.0176271186440677,67.82322033898305,0.0,15,300000,30,0.020426306873559952,0.0,0.0002887500000000001,334.291302252017,0.590648784196075,-0.031002505719592944,18.578511714935303,23.124717712402344,41.7032310962677,4.911422823994371e-09,8.821487429422348e-10
-104.64936043085528,0.8940273037542663,68.51689419795221,0.0,16,320000,31,0.020787322893738747,0.0,0.0002880000000000001,290.8608760405385,0.517593164822918,-0.02896585162780744,23.32601523399353,19.59388279914856,42.919899702072144,-1.206398003716913e-08,1.1682510514532396e-09
-87.5833366669294,1.0766323024054982,61.76340206185567,0.0,17,340000,30,0.02063317596912384,0.0,0.0002872500000000001,257.9354408006628,0.5784576802848512,-0.029546783834534702,18.169923782348633,23.24401545524597,41.41394114494324,1.907348723406699e-09,-9.536742923144104e-11
-96.74569618027917,0.7669254658385093,68.28618012422359,0.0,18,360000,23,0.02023099921643734,0.0,0.00028650000000000013,250.2388418866306,0.47283555121131826,-0.028300196186810563,17.32728362083435,17.218658924102783,34.54594397544861,-1.3351439953623867e-09,-7.629394338515283e-10
-104.72361285192,0.9032921810699587,78.70020576131687,0.0,19,380000,19,0.02015063725411892,0.0,0.00028575000000000014,195.76228690353892,0.43372922759009236,-0.02671435344694362,18.22576403617859,14.608428001403809,32.83419370651245,-1.277923544762416e-08,-3.8146971692576415e-10
-89.08252758851913,0.9192953020134228,68.94278523489933,0.0,20,400000,22,0.02086944319307804,0.0,0.00028500000000000015,224.50476040417635,0.5290420919450983,-0.027956895348433753,18.700018167495728,14.096479892730713,32.796499252319336,5.7220459481754915e-09,-4.768371808516747e-10
-65.26560175207416,0.8590027700831026,54.20470914127423,0.0,21,420000,22,0.02078567072749138,0.0,0.00028425000000000016,206.56856290599967,0.4469928266855666,-0.027471543941693703,18.58598017692566,15.0729820728302,33.65896391868591,-8.392333938900265e-09,3.8146971692576415e-10
